198,ヤミカラス,4,6,10,11,12,17,18,21,27,29,30,32,40,41,42,44,45,46,48,60,63,66,67,73,77,85,87,88,90,95,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,ヤドキング,3,4,6,7,10,11,13,14,15,16,17,18,19,20,21,26,27,28,29,30,31,32,35,38,42,44,45,48,49,52,55,56,59,60,68,70,73,77,78,82,85,86,87,90,92,94,H3,H4,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,ムウマ,4,6,10,11,12,17,18,19,21,24,25,27,29,30,32,40,41,42,44,45,46,48,49,57,61,63,66,70,73,77,85,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,アンノーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,ソーナンス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,キリンリキ,3,4,6,10,11,16,17,18,19,21,24,25,26,27,29,30,32,33,42,44,45,46,48,49,53,57,67,70,73,77,78,83,85,86,87,90,92,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,クヌギダマ,6,9,10,11,16,17,21,22,26,27,28,32,33,37,39,42,44,45,48,64,66,74,76,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,フォレトス,6,9,10,11,15,16,17,21,22,26,27,28,32,33,37,39,42,44,45,48,64,66,68,69,72,74,76,78,80,87,90,91,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,ノコッチ,4,6,10,11,13,14,17,18,21,22,24,25,26,27,28,30,32,35,38,39,42,44,45,46,48,57,59,67,73,74,77,78,80,84,85,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,グライガー,1,6,9,10,11,12,17,18,21,26,27,28,31,32,36,37,39,40,41,42,44,45,46,48,54,56,62,66,69,71,75,76,78,80,81,84,87,89,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,ハガネール,5,6,10,11,12,15,17,21,23,26,27,28,32,37,39,41,42,44,45,48,64,66,68,69,71,74,77,78,80,82,87,90,91,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,ブルー,5,6,8,10,11,12,17,18,21,22,24,25,26,27,28,30,31,32,33,35,36,38,41,42,44,45,46,48,50,56,59,66,67,73,78,83,87,90,93,94,95,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,グランブル,5,6,8,10,11,12,15,17,18,21,22,24,25,26,27,28,30,31,32,33,35,36,38,39,41,42,44,45,46,48,50,52,56,59,66,67,68,71,73,78,80,83,87,90,93,94,95,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,ハリーセン,6,7,9,10,12,13,14,17,18,21,27,30,32,34,36,42,44,45,48,55,64,66,73,74,84,87,90,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,ハッサム,6,9,10,11,15,16,17,18,20,21,27,31,32,37,40,42,44,45,46,48,54,56,62,68,75,76,81,87,89,90,91,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,ツボツボ,6,9,10,11,17,20,21,23,26,27,28,32,34,36,37,39,42,44,45,48,69,70,71,74,76,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,ヘラクロス,6,9,10,11,15,17,18,21,23,26,27,28,31,32,39,40,42,44,45,46,48,52,54,56,65,67,68,71,75,76,78,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,ニューラ,1,4,6,7,10,11,12,13,14,17,18,21,27,28,30,31,32,33,40,41,42,44,45,46,47,48,54,56,63,65,66,67,75,77,81,84,85,87,90,94,95,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,ヒメグマ,1,5,6,8,10,11,12,17,18,21,26,27,28,31,32,39,40,41,42,44,45,46,48,56,65,66,67,75,78,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,リングマ,1,5,6,8,10,11,12,15,17,18,21,23,26,27,28,31,32,39,40,41,42,44,45,46,48,52,56,65,66,67,68,71,75,78,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,マグマッグ,6,10,11,16,17,21,27,32,33,35,38,39,42,43,44,45,48,50,59,61,80,87,90,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,マグカルゴ,6,10,11,15,16,17,21,22,23,26,27,32,33,35,37,38,39,42,43,44,45,48,50,59,61,64,68,69,71,74,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,ウリムー,5,6,7,10,13,14,16,17,18,21,26,27,28,32,33,37,39,42,44,45,48,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,イノムー,5,6,7,10,13,14,15,16,17,18,21,26,27,28,32,33,37,39,42,44,45,48,68,71,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,サニーゴ,4,6,7,10,11,13,14,16,17,18,20,21,26,27,28,29,30,32,33,37,39,42,44,45,48,55,64,69,71,78,80,87,90,94,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,テッポウオ,6,10,11,13,14,15,17,18,21,23,27,29,32,35,38,42,44,45,46,48,55,57,59,73,87,90,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,オクタン,6,10,11,13,14,15,17,18,21,23,27,29,32,34,35,36,38,42,44,45,46,48,53,55,57,59,66,68,73,87,90,91,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,デリバード,6,7,10,13,14,17,18,21,27,31,32,40,42,44,45,46,48,56,79,87,88,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,マンタイン,6,7,10,13,14,15,17,18,21,26,27,32,39,40,42,44,45,48,55,62,68,78,80,87,90,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,エアームド,5,6,10,11,12,17,21,27,32,37,39,40,41,42,44,45,46,48,58,66,70,75,80,81,87,88,90,91,94,H1,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,デルビル,5,6,10,11,12,17,21,22,27,30,32,35,36,38,41,42,43,44,45,46,48,50,59,61,63,66,67,85,87,90,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,ヘルガー,5,6,10,11,12,15,17,21,22,27,30,32,35,36,38,41,42,43,44,45,46,48,50,59,61,63,66,67,68,85,87,90,94,95,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,キングドラ,6,7,10,13,14,15,17,18,21,27,32,42,44,45,48,55,60,68,87,90,91,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,ゴマゾウ,5,6,10,11,17,21,26,27,32,37,39,42,44,45,48,49,78,80,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,ドンファン,5,6,10,11,15,17,21,26,27,32,37,39,42,44,45,48,49,68,69,71,74,78,80,84,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,ポリゴン２,3,6,10,11,13,14,15,17,18,21,22,24,25,27,29,30,32,40,42,44,46,48,57,68,70,73,77,85,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,オドシシ,3,4,5,6,10,11,16,17,18,21,22,24,25,26,27,29,30,32,33,42,44,45,46,48,53,57,67,68,70,73,77,78,83,85,87,90,92,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,ドーブル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,バルキー,6,8,10,11,17,18,21,26,27,31,32,42,44,45,46,47,48,67,78,80,83,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,カポエラー,6,8,10,11,17,18,21,26,27,28,31,32,37,40,42,44,45,46,47,48,67,71,74,78,80,83,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,ムチュール,3,4,6,7,10,13,14,16,17,18,21,27,29,30,32,33,42,44,45,46,48,49,56,66,70,77,79,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,エレキッド,6,10,16,17,18,21,24,25,27,29,31,32,42,44,45,46,48,56,57,70,72,73,87,90,93,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,ブビィ,6,10,11,17,21,27,29,31,32,35,38,42,43,44,45,46,48,50,56,59,61,87,90,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,ミルタンク,6,10,11,13,14,15,17,18,21,22,24,25,26,27,30,31,32,37,39,42,44,45,48,49,52,56,67,68,73,74,77,78,80,83,87,90,94,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,ハピナス,4,6,7,10,11,13,14,15,16,17,18,20,21,22,24,25,26,27,29,30,31,32,35,37,38,39,42,44,45,48,49,52,56,57,59,67,68,70,73,77,78,80,83,85,86,87,90,93,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,ライコウ,4,5,6,10,11,15,16,17,18,21,24,25,27,28,30,32,33,37,42,44,48,57,60,68,70,72,73,77,78,87,90,93,94,95,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,エンテイ,4,5,6,10,11,15,17,18,21,22,27,28,30,32,33,35,37,38,42,43,44,48,50,59,60,61,68,70,71,77,78,87,90,94,95,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,スイクン,4,5,6,7,10,11,13,14,15,17,18,21,27,28,30,32,33,37,42,44,48,55,60,68,77,78,87,90,94,95,H1,H3,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,ヨーギラス,6,10,11,12,15,17,18,21,23,26,27,28,31,32,37,39,41,42,44,45,48,66,67,69,71,78,80,87,90,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,サナギラス,6,10,11,12,15,17,18,21,23,26,27,28,31,32,37,39,41,42,44,45,48,66,67,69,71,78,80,87,90,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,バンギラス,1,2,5,6,10,11,12,13,14,15,17,18,21,23,24,25,26,27,28,31,32,35,37,38,39,40,41,42,44,45,48,52,56,59,65,66,67,68,69,71,73,78,80,82,87,90,94,95,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,ルギア,3,4,5,6,7,10,11,13,14,15,16,17,18,19,20,21,24,25,26,27,29,30,32,33,37,40,42,44,48,49,57,58,68,70,73,77,78,82,85,87,90,94,H2,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,ホウオウ,4,5,6,10,11,15,16,17,18,20,21,22,24,25,26,27,29,30,32,33,35,37,38,40,42,43,44,48,49,50,57,58,59,61,68,70,73,77,78,85,87,88,90,94,H2,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,セレビィ,4,6,10,11,15,16,17,18,20,21,22,27,29,30,32,33,37,40,42,44,48,49,53,56,57,68,70,73,75,77,85,86,87,89,90,92,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,キモリ,6,10,11,17,20,21,22,27,28,31,32,39,40,42,44,45,48,53,56,62,70,75,80,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,ジュプトル,6,10,11,17,20,21,22,27,28,31,32,39,40,42,44,45,47,48,53,54,56,62,70,75,80,81,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,ジュカイン,1,2,5,6,10,11,15,17,20,21,22,26,27,28,31,32,39,40,42,44,45,47,48,52,53,54,56,62,68,70,75,78,80,81,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,アチャモ,1,6,10,11,17,21,27,28,32,35,38,39,40,42,43,44,45,48,49,50,59,61,65,75,80,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,ワカシャモ,1,6,8,10,11,17,21,27,28,31,32,35,38,39,40,42,43,44,45,47,48,49,50,52,56,59,61,65,75,80,83,84,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,バシャーモ,1,5,6,8,10,11,15,17,21,22,26,27,28,31,32,35,38,39,40,42,43,44,45,47,48,49,50,52,56,59,61,62,65,68,71,75,78,80,83,84,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,ミズゴロウ,6,7,10,13,14,17,18,21,27,28,32,34,39,42,44,45,48,49,55,80,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,ヌマクロー,6,7,10,13,14,17,18,21,26,27,28,31,32,34,39,42,44,45,48,49,55,56,78,80,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,ラグラージ,5,6,7,10,13,14,15,17,18,21,26,27,28,31,32,34,39,42,44,45,48,49,52,55,56,68,71,78,80,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,ポチエナ,5,6,10,11,12,17,18,21,27,28,30,32,41,42,44,45,46,48,59,63,66,67,87,90,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,グラエナ,5,6,10,11,12,15,17,18,21,27,28,30,32,41,42,44,45,46,48,59,63,66,67,68,87,90,94,95,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,ジグザグマ,1,6,10,11,13,14,17,18,21,24,25,27,28,30,32,42,44,45,46,48,49,56,57,67,73,83,86,87,90,94,H1,H3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,マッスグマ,1,5,6,10,11,13,14,15,17,18,21,24,25,27,28,30,32,42,44,45,46,48,49,56,57,65,67,68,73,83,86,87,90,94,H1,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,ケムッソ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,カラサリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,アゲハント,6,9,10,11,15,17,20,21,22,27,29,30,32,40,42,44,45,46,48,53,62,68,70,76,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,マユルド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,ドクケイル,6,9,10,11,15,16,17,21,22,27,29,30,32,36,40,42,44,45,46,48,53,62,68,70,76,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,ハスボー,6,7,10,11,13,14,17,18,21,22,27,32,42,44,45,46,48,49,53,55,70,75,86,87,90,H3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,ハスブレロ,1,6,7,10,11,13,14,17,18,21,22,27,31,32,42,44,45,46,48,49,53,55,56,70,75,86,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,ルンパッパ,1,6,7,10,11,13,14,15,17,18,21,22,27,31,32,42,44,45,46,48,49,52,53,55,56,68,70,75,86,87,90,94,H3,H4,H5,H6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,タネボー,6,10,11,17,21,22,27,28,30,32,42,44,45,48,53,54,64,67,70,75,86,87,90,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,コノハナ,6,10,11,15,17,21,22,27,28,30,31,32,39,41,42,44,45,46,47,48,53,54,56,63,64,66,67,70,75,77,80,86,87,90,94,95,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,ダーテング,6,10,11,15,17,21,22,27,28,30,31,32,39,40,41,42,44,45,46,47,48,52,53,54,56,63,64,66,67,68,70,75,77,80,81,86,87,90,94,95,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,スバメ,6,10,11,17,18,21,27,32,40,42,44,45,46,48,49,83,87,88,89,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,オオスバメ,6,10,11,15,17,18,21,27,32,40,42,44,45,46,48,49,68,83,87,88,89,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,キャモメ,6,7,10,13,14,17,18,21,27,32,40,42,44,45,46,48,49,55,87,88,89,90,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,ペリッパー,6,7,10,13,14,15,17,18,21,27,32,40,42,44,45,46,48,49,55,56,58,66,68,87,88,89,90,H2,H3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,ラルトス,3,4,6,10,11,12,16,17,18,19,20,21,24,27,29,30,32,33,41,42,44,45,46,48,49,51,56,57,61,70,73,77,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,キルリア,3,4,6,10,11,12,16,17,18,19,20,21,24,27,29,30,32,33,41,42,44,45,46,48,49,51,56,57,61,70,73,77,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,サーナイト,3,4,6,10,11,12,15,16,17,18,19,20,21,24,27,29,30,32,33,41,42,44,45,46,48,49,51,52,53,56,57,61,68,70,73,77,85,86,87,90,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,アメタマ,6,10,11,13,14,17,18,21,22,27,30,32,42,44,45,46,48,55,70,76,77,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,アメモース,6,10,11,13,14,15,17,18,21,22,27,30,32,40,42,44,45,46,48,53,55,68,70,76,77,87,89,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,キノココ,6,9,10,11,17,20,21,22,27,32,36,42,44,45,48,53,54,70,75,86,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,キノガッサ,6,8,9,10,11,15,17,20,21,22,27,31,32,36,39,42,44,45,47,48,52,53,54,56,67,68,70,71,75,80,83,86,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,ナマケロ,1,6,8,10,11,13,14,17,18,21,22,24,25,27,30,31,32,35,38,39,40,42,44,45,48,56,59,65,67,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,ヤルキモノ,1,5,6,8,10,11,12,13,14,17,18,21,22,24,25,26,27,30,31,32,35,38,39,40,42,44,45,47,48,52,56,59,65,67,78,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,ケッキング,1,5,6,8,10,11,12,13,14,15,17,18,21,22,23,24,25,26,27,30,31,32,35,38,39,40,42,44,45,47,48,52,56,59,60,65,67,68,78,80,83,87,90,94,H1,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,ツチニン,1,6,10,11,17,21,22,27,28,30,32,37,40,42,44,48,54,70,76,81,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,テッカニン,1,6,10,11,15,17,21,22,27,28,30,32,37,40,42,44,45,46,48,54,68,70,75,76,81,87,89,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,ヌケニン,1,6,10,11,15,17,19,21,22,27,28,30,32,37,40,42,44,46,48,54,61,65,68,70,76,81,85,87,90,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,ゴニョニョ,5,6,10,11,13,14,17,18,21,22,27,30,32,35,38,42,44,45,48,49,56,59,67,83,87,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,ドゴーム,5,6,10,11,12,13,14,17,18,21,22,23,26,27,30,31,32,35,38,39,41,42,44,45,48,49,50,56,59,67,78,80,83,87,90,94,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,バクオング,5,6,10,11,12,13,14,15,17,18,21,22,23,26,27,30,31,32,35,38,39,41,42,44,45,48,49,50,52,56,59,67,68,78,80,83,87,90,94,H3,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
